frame,t_sec,pairing,source,x1,y1,x2,y2,score
209,8.36,B,both_agree,2399.0,868.3,2593.5,1194.0,0.627
209,8.36,B,both_agree,778.6,855.4,916.3,1157.1,0.581
210,8.4,A,scrfd,1555.4,355.2,1939.3,873.1,0.895
210,8.4,A,scrfd,2725.0,799.5,3049.2,1381.7,0.723
210,8.4,A,scrfd,2391.2,875.4,2579.7,1202.7,0.65
210,8.4,A,scrfd,807.4,864.5,934.3,1153.7,0.571
210,8.4,A,orphan_safetynet,3711.9,1026.3,3840,1222.6,0.501
210,8.4,B,both_agree,1555.4,355.2,1939.3,873.1,0.895
210,8.4,B,both_agree,2725.0,799.5,3049.2,1381.7,0.723
210,8.4,B,both_agree,2391.2,875.4,2579.7,1202.7,0.65
210,8.4,B,both_agree,807.4,864.5,934.3,1153.7,0.571
211,8.44,A,scrfd,1554.0,355.4,1938.6,872.7,0.895
211,8.44,A,scrfd,2697.2,786.4,3037.5,1405.6,0.74
211,8.44,A,scrfd,2379.0,875.4,2571.6,1210.8,0.62
211,8.44,A,scrfd,817.2,863.9,954.3,1150.9,0.601
211,8.44,A,orphan_safetynet,3716.0,1026.0,3840,1222.6,0.53
211,8.44,B,both_agree,1554.0,355.4,1938.6,872.7,0.895
211,8.44,B,both_agree,2697.2,786.4,3037.5,1405.6,0.74
211,8.44,B,both_agree,2379.0,875.4,2571.6,1210.8,0.62
211,8.44,B,both_agree,817.2,863.9,954.3,1150.9,0.601
212,8.48,A,scrfd,1553.8,353.6,1939.4,871.6,0.896
212,8.48,A,scrfd,2682.9,799.3,3022.6,1420.1,0.726
212,8.48,A,scrfd,835.2,859.2,976.9,1156.5,0.606
212,8.48,A,scrfd,2367.3,892.0,2540.7,1205.0,0.588
212,8.48,A,orphan_safetynet,3713.4,1025.1,3840,1221.6,0.526
212,8.48,B,both_agree,1553.8,353.6,1939.4,871.6,0.896
212,8.48,B,both_agree,2682.9,799.3,3022.6,1420.1,0.726
212,8.48,B,both_agree,835.2,859.2,976.9,1156.5,0.606
212,8.48,B,both_agree,2367.3,892.0,2540.7,1205.0,0.588
213,8.52,A,scrfd,1553.8,353.2,1939.7,868.8,0.897
213,8.52,A,scrfd,2672.0,845.6,3009.0,1447.1,0.784
213,8.52,A,scrfd,2358.8,892.5,2524.9,1208.0,0.655
213,8.52,A,scrfd,862.8,868.5,993.4,1147.9,0.626
213,8.52,A,orphan_safetynet,3695.2,1018.5,3840,1216.8,0.503
213,8.52,B,both_agree,1553.8,353.2,1939.7,868.8,0.897
213,8.52,B,both_agree,2672.0,845.6,3009.0,1447.1,0.784
213,8.52,B,both_agree,2358.8,892.5,2524.9,1208.0,0.655
213,8.52,B,both_agree,862.8,868.5,993.4,1147.9,0.626
214,8.56,A,scrfd,1553.8,353.0,1939.8,867.2,0.896
214,8.56,A,scrfd,2649.9,897.7,2996.4,1459.4,0.778
214,8.56,A,scrfd,2350.2,881.2,2517.5,1209.9,0.637
214,8.56,A,scrfd,876.9,871.9,1017.0,1161.7,0.595
214,8.56,A,orphan_safetynet,3698.2,1019.1,3840,1215.4,0.503
214,8.56,B,both_agree,1553.8,353.0,1939.8,867.2,0.896
214,8.56,B,both_agree,2649.9,897.7,2996.4,1459.4,0.778
214,8.56,B,both_agree,2350.2,881.2,2517.5,1209.9,0.637
214,8.56,B,both_agree,876.9,871.9,1017.0,1161.7,0.595
215,8.6,A,scrfd,1556.5,352.6,1940.9,865.7,0.895
215,8.6,A,scrfd,2634.5,934.1,2993.3,1502.8,0.795
215,8.6,A,scrfd,901.5,869.3,1037.3,1161.2,0.624
215,8.6,A,scrfd,2336.1,883.0,2504.2,1214.2,0.607
215,8.6,A,orphan_safetynet,3621.5,1019.5,3840,1214.5,0.51
215,8.6,B,both_agree,1556.5,352.6,1940.9,865.7,0.895
215,8.6,B,both_agree,2634.5,934.1,2993.3,1502.8,0.795
215,8.6,B,both_agree,901.5,869.3,1037.3,1161.2,0.624
215,8.6,B,both_agree,2336.1,883.0,2504.2,1214.2,0.607
216,8.64,A,scrfd,1558.0,347.6,1942.8,865.9,0.898
216,8.64,A,scrfd,2605.6,943.6,2984.7,1529.4,0.786
216,8.64,A,scrfd,915.2,886.7,1056.6,1161.1,0.637
216,8.64,A,orphan_safetynet,3598.1,1018.5,3840,1214.1,0.534
216,8.64,B,both_agree,1558.0,347.6,1942.8,865.9,0.898
216,8.64,B,both_agree,2605.6,943.6,2984.7,1529.4,0.786
216,8.64,B,both_agree,915.2,886.7,1056.6,1161.1,0.637
216,8.64,B,yoloface_only,2327.4,894.7,2474.7,1180.7,0.41
217,8.68,A,scrfd,1557.2,347.6,1944.6,866.4,0.899
217,8.68,A,scrfd,2579.3,1018.7,2986.1,1543.8,0.772
217,8.68,A,scrfd,938.6,893.9,1080.0,1162.8,0.637
217,8.68,A,scrfd,2324.6,891.7,2485.6,1219.6,0.551
217,8.68,A,orphan_safetynet,3590.9,1017.6,3840,1214.1,0.405
217,8.68,B,both_agree,1557.2,347.6,1944.6,866.4,0.899
217,8.68,B,both_agree,2579.3,1018.7,2986.1,1543.8,0.772
217,8.68,B,both_agree,938.6,893.9,1080.0,1162.8,0.637
217,8.68,B,both_agree,2324.6,891.7,2485.6,1219.6,0.551
218,8.72,A,scrfd,1556.6,349.8,1946.3,865.3,0.899
218,8.72,A,scrfd,2559.0,1066.2,2975.7,1561.3,0.762
218,8.72,A,scrfd,963.8,909.9,1097.1,1179.3,0.625
218,8.72,A,scrfd,2312.3,898.1,2461.8,1217.2,0.545
218,8.72,B,both_agree,1556.6,349.8,1946.3,865.3,0.899
218,8.72,B,both_agree,2559.0,1066.2,2975.7,1561.3,0.762
218,8.72,B,both_agree,963.8,909.9,1097.1,1179.3,0.625
218,8.72,B,both_agree,2312.3,898.1,2461.8,1217.2,0.545
219,8.76,A,scrfd,1558.1,350.7,1947.0,864.6,0.898
219,8.76,A,scrfd,2538.9,1098.2,2955.6,1552.3,0.732
219,8.76,A,scrfd,979.0,921.5,1120.1,1192.7,0.643
219,8.76,B,both_agree,1558.1,350.7,1947.0,864.6,0.898
219,8.76,B,both_agree,2538.9,1098.2,2955.6,1552.3,0.732
219,8.76,B,both_agree,979.0,921.5,1120.1,1192.7,0.643
220,8.8,A,scrfd,1559.7,349.4,1947.5,864.4,0.899
220,8.8,A,scrfd,2539.0,1099.1,2927.3,1605.4,0.755
220,8.8,A,scrfd,1001.4,927.9,1137.0,1201.3,0.686
220,8.8,B,both_agree,1559.7,349.4,1947.5,864.4,0.899
220,8.8,B,both_agree,2539.0,1099.1,2927.3,1605.4,0.755
220,8.8,B,both_agree,1001.4,927.9,1137.0,1201.3,0.686
221,8.84,A,scrfd,1561.0,351.4,1948.1,864.3,0.899
221,8.84,A,scrfd,2530.8,1114.9,2930.9,1622.6,0.718
221,8.84,A,scrfd,1014.9,940.5,1160.6,1219.0,0.652
221,8.84,B,both_agree,1561.0,351.4,1948.1,864.3,0.899
221,8.84,B,both_agree,2530.8,1114.9,2930.9,1622.6,0.718
221,8.84,B,both_agree,1014.9,940.5,1160.6,1219.0,0.652
222,8.88,A,scrfd,1561.5,351.2,1949.3,864.7,0.9
222,8.88,A,scrfd,1042.8,955.8,1176.9,1217.7,0.668
222,8.88,A,scrfd,2527.7,1130.6,2919.4,1623.9,0.664
222,8.88,B,both_agree,1561.5,351.2,1949.3,864.7,0.9
222,8.88,B,both_agree,1042.8,955.8,1176.9,1217.7,0.668
222,8.88,B,both_agree,2527.7,1130.6,2919.4,1623.9,0.664
223,8.92,A,scrfd,1562.9,354.3,1950.2,864.7,0.899
223,8.92,A,scrfd,2513.9,1148.2,2930.5,1630.6,0.711
223,8.92,A,scrfd,1065.2,962.8,1196.7,1222.2,0.626
223,8.92,B,both_agree,1562.9,354.3,1950.2,864.7,0.899
223,8.92,B,both_agree,2513.9,1148.2,2930.5,1630.6,0.711
223,8.92,B,both_agree,1065.2,962.8,1196.7,1222.2,0.626
224,8.96,A,scrfd,1565.4,355.4,1953.4,863.1,0.9
224,8.96,A,scrfd,2515.8,1171.8,2937.2,1636.5,0.732
224,8.96,A,scrfd,1086.7,966.6,1224.8,1230.8,0.689
224,8.96,B,both_agree,1565.4,355.4,1953.4,863.1,0.9
224,8.96,B,both_agree,2515.8,1171.8,2937.2,1636.5,0.732
224,8.96,B,both_agree,1086.7,966.6,1224.8,1230.8,0.689
225,9.0,A,scrfd,1567.5,355.3,1957.6,862.6,0.9
225,9.0,A,scrfd,2509.4,1180.2,2930.6,1639.3,0.751
225,9.0,A,scrfd,1109.8,959.4,1245.0,1225.0,0.543
225,9.0,B,both_agree,1567.5,355.3,1957.6,862.6,0.9
225,9.0,B,both_agree,2509.4,1180.2,2930.6,1639.3,0.751
225,9.0,B,both_agree,1109.8,959.4,1245.0,1225.0,0.543
226,9.04,A,scrfd,1570.3,353.6,1962.4,864.0,0.9
226,9.04,A,scrfd,2512.3,1189.6,2933.7,1636.2,0.745
226,9.04,A,orphan_safetynet,1978.8,787.3,2716.8,1221.3,0.881
226,9.04,A,orphan_safetynet,777.6,828.4,1320.6,1319.9,0.848
226,9.04,B,both_agree,1570.3,353.6,1962.4,864.0,0.9
226,9.04,B,both_agree,2512.3,1189.6,2933.7,1636.2,0.745
226,9.04,B,yoloface_only,1126.2,960.4,1251.6,1212.1,0.551
227,9.08,A,scrfd,1572.5,356.5,1965.0,862.6,0.896
227,9.08,A,scrfd,2512.1,1194.4,2934.9,1641.1,0.716
227,9.08,A,orphan_safetynet,1980.3,789.6,2711.2,1221.3,0.878
227,9.08,A,orphan_safetynet,810.5,836.1,1325.8,1324.7,0.839
227,9.08,B,both_agree,1572.5,356.5,1965.0,862.6,0.896
227,9.08,B,both_agree,2512.1,1194.4,2934.9,1641.1,0.716
228,9.12,A,scrfd,1575.3,353.1,1970.0,864.2,0.893
228,9.12,A,scrfd,2513.8,1203.3,2934.0,1639.4,0.715
228,9.12,A,orphan_safetynet,1981.1,786.2,2707.0,1224.1,0.873
228,9.12,A,orphan_safetynet,847.4,833.5,1329.3,1322.1,0.814
228,9.12,B,both_agree,1575.3,353.1,1970.0,864.2,0.893
228,9.12,B,both_agree,2513.8,1203.3,2934.0,1639.4,0.715
229,9.16,A,scrfd,1577.5,350.9,1975.7,866.3,0.892
229,9.16,A,scrfd,2495.6,1197.5,2927.4,1637.2,0.739
229,9.16,A,orphan_safetynet,880.8,840.5,1360.2,1324.0,0.773
229,9.16,B,both_agree,1577.5,350.9,1975.7,866.3,0.892
229,9.16,B,both_agree,2495.6,1197.5,2927.4,1637.2,0.739
230,9.2,A,scrfd,1581.2,349.2,1978.5,866.5,0.893
230,9.2,A,scrfd,2503.3,1209.7,2923.9,1638.1,0.727
230,9.2,A,orphan_safetynet,1978.3,787.2,2706.0,1225.9,0.858
230,9.2,A,orphan_safetynet,900.8,855.4,1333.6,1310.2,0.752
230,9.2,B,both_agree,1581.2,349.2,1978.5,866.5,0.893
230,9.2,B,both_agree,2503.3,1209.7,2923.9,1638.1,0.727
231,9.24,A,scrfd,1582.9,348.0,1981.8,864.6,0.891
231,9.24,A,scrfd,2500.7,1190.7,2920.3,1648.7,0.787
231,9.24,A,orphan_safetynet,1982.2,790.9,2694.8,1230.3,0.856
231,9.24,A,orphan_safetynet,928.9,848.0,1349.7,1324.1,0.688
231,9.24,B,both_agree,1582.9,348.0,1981.8,864.6,0.891
231,9.24,B,both_agree,2500.7,1190.7,2920.3,1648.7,0.787
232,9.28,A,scrfd,1585.3,345.2,1984.8,868.2,0.89
232,9.28,A,scrfd,2498.1,1201.2,2898.9,1646.3,0.729
232,9.28,A,orphan_safetynet,1983.9,795.7,2686.8,1235.8,0.86
232,9.28,A,orphan_safetynet,952.8,852.0,1339.6,1309.5,0.545
232,9.28,B,both_agree,1585.3,345.2,1984.8,868.2,0.89
232,9.28,B,both_agree,2498.1,1201.2,2898.9,1646.3,0.729
233,9.32,A,scrfd,1588.4,343.4,1987.4,866.5,0.893
233,9.32,A,scrfd,2480.0,1207.1,2889.4,1627.9,0.69
233,9.32,A,orphan_safetynet,1978.2,794.9,2675.9,1238.9,0.881
233,9.32,A,orphan_safetynet,958.6,917.6,1409.9,1372.1,0.401
233,9.32,B,both_agree,1588.4,343.4,1987.4,866.5,0.893
233,9.32,B,both_agree,2480.0,1207.1,2889.4,1627.9,0.69
234,9.36,A,scrfd,1587.8,343.0,1990.2,864.7,0.894
234,9.36,A,scrfd,2480.4,1193.6,2885.1,1632.6,0.728
234,9.36,A,orphan_safetynet,1972.4,803.5,2673.8,1241.5,0.888
234,9.36,B,both_agree,1587.8,343.0,1990.2,864.7,0.894
234,9.36,B,both_agree,2480.4,1193.6,2885.1,1632.6,0.728
235,9.4,A,scrfd,1594.7,342.5,1992.6,862.9,0.891
235,9.4,A,scrfd,2467.5,1185.6,2879.8,1629.9,0.717
235,9.4,B,both_agree,1594.7,342.5,1992.6,862.9,0.891
235,9.4,B,both_agree,2467.5,1185.6,2879.8,1629.9,0.717
236,9.44,A,scrfd,1596.7,342.5,1994.5,862.1,0.89
236,9.44,A,scrfd,2460.7,1193.2,2885.1,1631.7,0.726
236,9.44,B,both_agree,1596.7,342.5,1994.5,862.1,0.89
236,9.44,B,both_agree,2460.7,1193.2,2885.1,1631.7,0.726
237,9.48,A,scrfd,1596.8,346.8,1996.6,861.5,0.89
237,9.48,A,scrfd,2469.6,1177.7,2883.5,1649.5,0.775
237,9.48,A,orphan_safetynet,1957.2,821.1,2666.6,1240.7,0.885
237,9.48,B,both_agree,1596.8,346.8,1996.6,861.5,0.89
237,9.48,B,both_agree,2469.6,1177.7,2883.5,1649.5,0.775
237,9.48,B,yoloface_only,2440.0,1175.4,2843.1,1585.8,0.412
238,9.52,A,scrfd,1600.1,347.9,1999.4,860.6,0.89
238,9.52,A,scrfd,2469.4,1183.2,2880.8,1650.4,0.776
238,9.52,B,both_agree,1600.1,347.9,1999.4,860.6,0.89
238,9.52,B,both_agree,2469.4,1183.2,2880.8,1650.4,0.776
239,9.56,A,scrfd,1600.8,345.4,2001.7,861.3,0.89
239,9.56,A,scrfd,2468.5,1185.0,2874.8,1645.4,0.758
239,9.56,B,both_agree,1600.8,345.4,2001.7,861.3,0.89
239,9.56,B,both_agree,2468.5,1185.0,2874.8,1645.4,0.758
240,9.6,A,scrfd,1602.0,349.3,2004.2,859.5,0.891
240,9.6,A,scrfd,2477.2,1186.3,2870.4,1636.6,0.741
240,9.6,B,both_agree,1602.0,349.3,2004.2,859.5,0.891
240,9.6,B,both_agree,2477.2,1186.3,2870.4,1636.6,0.741
241,9.64,A,scrfd,1605.7,349.1,2005.8,859.0,0.891
241,9.64,A,scrfd,2479.2,1176.5,2865.9,1635.6,0.722
241,9.64,B,both_agree,1605.7,349.1,2005.8,859.0,0.891
241,9.64,B,both_agree,2479.2,1176.5,2865.9,1635.6,0.722
242,9.68,A,scrfd,1606.8,344.7,2008.3,859.3,0.889
242,9.68,A,scrfd,2470.3,1142.5,2867.7,1640.6,0.722
242,9.68,B,both_agree,1606.8,344.7,2008.3,859.3,0.889
242,9.68,B,both_agree,2470.3,1142.5,2867.7,1640.6,0.722
243,9.72,A,scrfd,1607.1,345.2,2010.7,860.3,0.889
243,9.72,A,scrfd,2472.8,1136.9,2866.5,1636.1,0.746
243,9.72,B,both_agree,1607.1,345.2,2010.7,860.3,0.889
243,9.72,B,both_agree,2472.8,1136.9,2866.5,1636.1,0.746
244,9.76,A,scrfd,1608.3,346.1,2012.1,860.7,0.889
244,9.76,A,scrfd,2471.2,1141.1,2870.3,1628.2,0.738
244,9.76,B,both_agree,1608.3,346.1,2012.1,860.7,0.889
244,9.76,B,both_agree,2471.2,1141.1,2870.3,1628.2,0.738
245,9.8,A,scrfd,1609.5,345.5,2014.4,860.6,0.888
245,9.8,A,scrfd,2473.8,1136.3,2875.4,1626.5,0.755
245,9.8,B,both_agree,1609.5,345.5,2014.4,860.6,0.888
245,9.8,B,both_agree,2473.8,1136.3,2875.4,1626.5,0.755
246,9.84,A,scrfd,1610.1,343.3,2016.7,861.4,0.889
246,9.84,A,scrfd,2474.1,1128.1,2866.1,1631.2,0.744
246,9.84,B,both_agree,1610.1,343.3,2016.7,861.4,0.889
246,9.84,B,both_agree,2474.1,1128.1,2866.1,1631.2,0.744
247,9.88,A,scrfd,1613.0,343.7,2018.0,861.5,0.888
247,9.88,A,scrfd,2468.7,1113.1,2851.5,1627.3,0.75
247,9.88,B,both_agree,1613.0,343.7,2018.0,861.5,0.888
247,9.88,B,both_agree,2468.7,1113.1,2851.5,1627.3,0.75
248,9.92,A,scrfd,1613.9,343.3,2019.0,861.8,0.889
248,9.92,A,scrfd,2471.4,1104.2,2853.2,1633.1,0.762
248,9.92,B,both_agree,1613.9,343.3,2019.0,861.8,0.889
248,9.92,B,both_agree,2471.4,1104.2,2853.2,1633.1,0.762
249,9.96,A,scrfd,1615.2,342.9,2020.8,862.0,0.891
249,9.96,A,scrfd,2465.7,1099.9,2855.1,1641.5,0.758
249,9.96,B,both_agree,1615.2,342.9,2020.8,862.0,0.891
249,9.96,B,both_agree,2465.7,1099.9,2855.1,1641.5,0.758
250,10.0,A,scrfd,1615.6,341.0,2021.9,863.0,0.892
250,10.0,A,scrfd,2464.2,1105.2,2859.4,1636.8,0.747
250,10.0,B,both_agree,1615.6,341.0,2021.9,863.0,0.892
250,10.0,B,both_agree,2464.2,1105.2,2859.4,1636.8,0.747
251,10.04,A,scrfd,1615.9,340.3,2022.1,863.0,0.892
251,10.04,A,scrfd,2464.2,1097.4,2855.0,1637.5,0.749
251,10.04,B,both_agree,1615.9,340.3,2022.1,863.0,0.892
251,10.04,B,both_agree,2464.2,1097.4,2855.0,1637.5,0.749
252,10.08,A,scrfd,1615.8,340.0,2022.0,863.0,0.892
252,10.08,A,scrfd,2465.2,1103.1,2847.8,1637.3,0.736
252,10.08,B,both_agree,1615.8,340.0,2022.0,863.0,0.892
252,10.08,B,both_agree,2465.2,1103.1,2847.8,1637.3,0.736
253,10.12,A,scrfd,1615.6,340.9,2021.4,862.1,0.891
253,10.12,A,scrfd,2461.7,1108.3,2850.2,1633.0,0.725
253,10.12,B,both_agree,1615.6,340.9,2021.4,862.1,0.891
253,10.12,B,both_agree,2461.7,1108.3,2850.2,1633.0,0.725
254,10.16,A,scrfd,1613.8,340.8,2020.2,861.9,0.891
254,10.16,A,scrfd,2458.2,1097.5,2853.1,1632.5,0.741
254,10.16,B,both_agree,1613.8,340.8,2020.2,861.9,0.891
254,10.16,B,both_agree,2458.2,1097.5,2853.1,1632.5,0.741
255,10.2,A,scrfd,1612.1,340.2,2019.6,861.5,0.891
255,10.2,A,scrfd,2459.5,1099.2,2850.5,1629.1,0.728
255,10.2,B,both_agree,1612.1,340.2,2019.6,861.5,0.891
255,10.2,B,both_agree,2459.5,1099.2,2850.5,1629.1,0.728
256,10.24,A,scrfd,1610.6,338.9,2019.4,861.5,0.89
256,10.24,A,scrfd,2453.1,1099.2,2845.6,1619.4,0.724
256,10.24,B,both_agree,1610.6,338.9,2019.4,861.5,0.89
256,10.24,B,both_agree,2453.1,1099.2,2845.6,1619.4,0.724
257,10.28,A,scrfd,1610.9,338.1,2019.2,861.1,0.891
257,10.28,A,scrfd,2450.7,1098.7,2842.8,1609.0,0.724
257,10.28,B,both_agree,1610.9,338.1,2019.2,861.1,0.891
257,10.28,B,both_agree,2450.7,1098.7,2842.8,1609.0,0.724
258,10.32,A,scrfd,1610.8,337.6,2019.3,860.5,0.891
258,10.32,A,scrfd,2458.0,1093.0,2836.3,1606.9,0.723
258,10.32,B,both_agree,1610.8,337.6,2019.3,860.5,0.891
258,10.32,B,both_agree,2458.0,1093.0,2836.3,1606.9,0.723
259,10.36,A,scrfd,1610.8,338.1,2019.7,859.6,0.891
259,10.36,A,scrfd,2461.9,1079.5,2839.6,1611.8,0.718
259,10.36,B,both_agree,1610.8,338.1,2019.7,859.6,0.891
259,10.36,B,both_agree,2461.9,1079.5,2839.6,1611.8,0.718
260,10.4,A,scrfd,1611.6,338.4,2020.0,859.2,0.891
260,10.4,A,scrfd,2452.3,1076.5,2850.5,1610.1,0.739
260,10.4,B,both_agree,1611.6,338.4,2020.0,859.2,0.891
260,10.4,B,both_agree,2452.3,1076.5,2850.5,1610.1,0.739
261,10.44,A,scrfd,1611.2,338.6,2020.1,859.5,0.89
261,10.44,A,scrfd,2454.5,1078.9,2850.3,1612.5,0.742
261,10.44,B,both_agree,1611.2,338.6,2020.1,859.5,0.89
261,10.44,B,both_agree,2454.5,1078.9,2850.3,1612.5,0.742
262,10.48,A,scrfd,1612.3,339.1,2020.9,860.5,0.89
262,10.48,A,scrfd,2453.6,1079.9,2860.3,1614.2,0.749
262,10.48,B,both_agree,1612.3,339.1,2020.9,860.5,0.89
262,10.48,B,both_agree,2453.6,1079.9,2860.3,1614.2,0.749
263,10.52,A,scrfd,1613.0,339.1,2022.3,861.3,0.889
263,10.52,A,scrfd,2459.9,1072.1,2859.3,1619.5,0.742
263,10.52,B,both_agree,1613.0,339.1,2022.3,861.3,0.889
263,10.52,B,both_agree,2459.9,1072.1,2859.3,1619.5,0.742
264,10.56,A,scrfd,1613.1,339.7,2023.5,859.0,0.89
264,10.56,A,scrfd,2461.5,1066.7,2861.3,1625.8,0.746
264,10.56,B,both_agree,1613.1,339.7,2023.5,859.0,0.89
264,10.56,B,both_agree,2461.5,1066.7,2861.3,1625.8,0.746
265,10.6,A,scrfd,1612.7,340.5,2023.9,858.8,0.89
265,10.6,A,scrfd,2465.3,1062.2,2861.3,1631.1,0.747
265,10.6,B,both_agree,1612.7,340.5,2023.9,858.8,0.89
265,10.6,B,both_agree,2465.3,1062.2,2861.3,1631.1,0.747
266,10.64,A,scrfd,1612.5,341.2,2024.1,858.9,0.89
266,10.64,A,scrfd,2467.7,1058.3,2862.2,1634.7,0.746
266,10.64,B,both_agree,1612.5,341.2,2024.1,858.9,0.89
266,10.64,B,both_agree,2467.7,1058.3,2862.2,1634.7,0.746
267,10.68,A,scrfd,1612.8,342.1,2023.8,858.1,0.89
267,10.68,A,scrfd,2467.8,1051.0,2856.0,1633.4,0.745
267,10.68,B,both_agree,1612.8,342.1,2023.8,858.1,0.89
267,10.68,B,both_agree,2467.8,1051.0,2856.0,1633.4,0.745
268,10.72,A,scrfd,1611.5,341.9,2023.9,858.8,0.89
268,10.72,A,scrfd,2472.6,1048.6,2855.3,1624.8,0.749
268,10.72,B,both_agree,1611.5,341.9,2023.9,858.8,0.89
268,10.72,B,both_agree,2472.6,1048.6,2855.3,1624.8,0.749
269,10.76,A,scrfd,1611.5,342.2,2023.8,858.8,0.89
269,10.76,A,scrfd,2467.8,1056.2,2859.0,1618.8,0.758
269,10.76,B,both_agree,1611.5,342.2,2023.8,858.8,0.89
269,10.76,B,both_agree,2467.8,1056.2,2859.0,1618.8,0.758
270,10.8,A,scrfd,1611.7,343.0,2024.7,858.9,0.891
270,10.8,A,scrfd,2478.1,1063.5,2860.9,1611.0,0.76
270,10.8,A,orphan_safetynet,1959.4,1000.7,2251.4,1340.6,0.379
270,10.8,B,both_agree,1611.7,343.0,2024.7,858.9,0.891
270,10.8,B,both_agree,2478.1,1063.5,2860.9,1611.0,0.76
271,10.84,A,scrfd,1610.8,345.6,2025.2,858.3,0.894
271,10.84,A,scrfd,2486.7,1074.0,2870.6,1607.4,0.755
271,10.84,A,orphan_safetynet,1904.8,991.2,2308.8,1396.1,0.549
271,10.84,B,both_agree,1610.8,345.6,2025.2,858.3,0.894
271,10.84,B,both_agree,2486.7,1074.0,2870.6,1607.4,0.755
272,10.88,A,scrfd,1610.3,351.2,2024.8,856.8,0.897
272,10.88,A,scrfd,2494.9,1089.4,2876.1,1600.9,0.741
272,10.88,A,scrfd,2025.6,1090.2,2154.5,1322.7,0.617
272,10.88,B,both_agree,1610.3,351.2,2024.8,856.8,0.897
272,10.88,B,both_agree,2494.9,1089.4,2876.1,1600.9,0.741
272,10.88,B,both_agree,2025.6,1090.2,2154.5,1322.7,0.617
273,10.92,A,scrfd,1611.5,353.3,2024.7,855.4,0.897
273,10.92,A,scrfd,2493.7,1082.6,2877.3,1595.6,0.731
273,10.92,A,scrfd,2039.8,1092.9,2176.5,1329.4,0.669
273,10.92,A,orphan_safetynet,1787.1,763.8,2052.1,834.0,0.358
273,10.92,B,both_agree,1611.5,353.3,2024.7,855.4,0.897
273,10.92,B,both_agree,2493.7,1082.6,2877.3,1595.6,0.731
273,10.92,B,both_agree,2039.8,1092.9,2176.5,1329.4,0.669
274,10.96,A,scrfd,1612.1,355.6,2025.6,854.5,0.899
274,10.96,A,scrfd,2495.1,1073.3,2883.8,1592.1,0.741
274,10.96,A,scrfd,2063.0,1098.8,2190.2,1334.1,0.716
274,10.96,A,scrfd,1838.8,802.6,2058.3,1131.5,0.512
274,10.96,B,both_agree,1612.1,355.6,2025.6,854.5,0.899
274,10.96,B,both_agree,2495.1,1073.3,2883.8,1592.1,0.741
274,10.96,B,both_agree,2063.0,1098.8,2190.2,1334.1,0.716
274,10.96,B,scrfd_only,1838.8,802.6,2058.3,1131.5,0.512
275,11.0,A,scrfd,1612.2,358.0,2026.9,852.7,0.902
275,11.0,A,scrfd,1851.8,799.0,2060.6,1123.2,0.728
275,11.0,A,scrfd,2500.5,1064.0,2869.6,1582.4,0.716
275,11.0,A,scrfd,2076.3,1104.7,2211.7,1336.5,0.673
275,11.0,B,both_agree,1612.2,358.0,2026.9,852.7,0.902
275,11.0,B,both_agree,1851.8,799.0,2060.6,1123.2,0.728
275,11.0,B,both_agree,2500.5,1064.0,2869.6,1582.4,0.716
275,11.0,B,both_agree,2076.3,1104.7,2211.7,1336.5,0.673
276,11.04,A,scrfd,1612.7,358.9,2027.3,851.2,0.903
276,11.04,A,scrfd,2503.4,1072.9,2883.4,1575.8,0.747
276,11.04,A,scrfd,1864.8,799.9,2063.9,1106.9,0.742
276,11.04,A,scrfd,2102.2,1118.0,2228.0,1332.9,0.711
276,11.04,B,both_agree,1612.7,358.9,2027.3,851.2,0.903
276,11.04,B,both_agree,2503.4,1072.9,2883.4,1575.8,0.747
276,11.04,B,both_agree,1864.8,799.9,2063.9,1106.9,0.742
276,11.04,B,both_agree,2102.2,1118.0,2228.0,1332.9,0.711
277,11.08,A,scrfd,1613.2,358.4,2027.1,850.6,0.903
277,11.08,A,scrfd,1858.1,787.8,2080.0,1148.9,0.762
277,11.08,A,scrfd,2509.2,1047.9,2880.5,1584.4,0.745
277,11.08,A,scrfd,2120.6,1108.1,2251.1,1338.8,0.626
277,11.08,B,both_agree,1613.2,358.4,2027.1,850.6,0.903
277,11.08,B,both_agree,1858.1,787.8,2080.0,1148.9,0.762
277,11.08,B,both_agree,2509.2,1047.9,2880.5,1584.4,0.745
277,11.08,B,both_agree,2120.6,1108.1,2251.1,1338.8,0.626
278,11.12,A,scrfd,1612.8,359.0,2027.7,850.9,0.902
278,11.12,A,scrfd,1862.9,787.6,2090.3,1149.4,0.796
278,11.12,A,scrfd,2510.1,1054.1,2885.8,1565.2,0.744
278,11.12,A,scrfd,2137.9,1110.2,2272.9,1342.2,0.69
278,11.12,B,both_agree,1612.8,359.0,2027.7,850.9,0.902
278,11.12,B,both_agree,1862.9,787.6,2090.3,1149.4,0.796
278,11.12,B,both_agree,2510.1,1054.1,2885.8,1565.2,0.744
278,11.12,B,both_agree,2137.9,1110.2,2272.9,1342.2,0.69
279,11.16,A,scrfd,1613.3,361.0,2027.6,850.2,0.902
279,11.16,A,scrfd,1874.2,795.3,2100.8,1134.2,0.828
279,11.16,A,scrfd,2524.0,1068.7,2898.8,1553.1,0.749
279,11.16,A,scrfd,2160.1,1107.6,2290.4,1341.6,0.696
279,11.16,B,both_agree,1613.3,361.0,2027.6,850.2,0.902
